Name,Address,Latitude,Longitude,Homepage,Description
近江町市場,〒920-0905 石川県金沢市上近江町50,36.5714434,136.656035,http://www.ohmicho-ichiba.com,金沢の食文化を支える「市民の台所」として親しまれている近江町市場。狭い小路には約180の店が並び、新鮮な海の幸や地元産の野菜や果物などが豊富に揃っていて、常にたくさんの観光客で賑わっています。日本海で獲れた魚介を使った名物の海鮮丼は「ネタが大きくて、美味しい！」と評判です。地元の食材を使ったご当地グルメを食べながら、お店の人との会話を楽しむのも醍醐味です。
のとじま水族館,〒926-0216 石川県七尾市能登島曲町15-40,37.148723000000004,136.98215973889262,,
和倉温泉,〒926-0175 石川県七尾市和倉町,37.074912,136.9256945,http://wakura.or.jp/,能登半島随一の規模の温泉街。1200年前にシラサギが沐浴しているのを村人が見て，温泉を発見したという。こんこんと湯が湧き出すことから，“湧浦”と呼ばれ，現在の地名になった。近代的な旅館やホテルが海沿いに林立しており，1989年には和倉温泉シーサイドパークも完成している。カキ，寒ブリ，ナマコなど新鮮な魚介類が食膳を飾る。◎総湯　湯の湧く浦。これが和倉という名の由来で，能登半島の付け根，七尾湾に面した海の温泉である。温泉街の中央に立つ総湯は，和倉温泉の歴史を刻む外湯。最近は建物も新しくなり，浴場にはジェット噴流や気泡風呂が設備されている。強食塩泉，90度の源泉を適温に下げている。皮膚病，神経痛，腰痛，気管支炎などに効果あり。
ひがし茶屋街,〒920-0831 石川県金沢市東山1丁目,36.5725559,136.6666756,https://www.kanazawa-kankoukyoukai.or.jp/spot/detail_10212.html,加賀藩公認の茶屋街として栄えた、金沢を代表する定番観光スポット。建物は中を見せないための格子「木虫籠（きむすこ）」を用いた建築様式が特徴で、国の重要伝統的建造物群保存地区に選定されている。老舗の茶屋が立ち並び、ノスタルジックな雰囲気が漂う。町家をリノベーションしたカフェや、加賀友禅・金沢箔といった伝統工芸品のお店など、約140店舗以上が軒を連ねる。茶道や金箔貼りといった文化体験にも参加できる。
千里浜なぎさドライブウェイ,石川県羽咋郡宝達志水町（羽咋市）,36.8446934,136.7512802,http://www.city.hakui.lg.jp/sypher/www/index.jsp,日本で唯一砂浜を車で走れる観光道路。全長約8km続く千里浜の砂は粒子が細かく、水を含むと砂が固く絞まり沈みにくくなるため、普通自動車でも問題なく走れる。壮大な海を横目に爽快感を味わいながらドライブを楽しめる。日没直前、空を真っ赤に染めながら水平線に沈んでいく夕日は圧巻の美しさ。運が良ければ、早朝は海面に立ち込める幻想的な朝靄を見られる。周辺観光も楽しむなら、レンタサイクルがおすすめ。
丸岡城,〒910-0231 福井県坂井市丸岡町霞町1-59,36.15235865,136.27212515000002,http://kanko-sakai.com,戦国時代の天正4年(1576)、織田信長の命を受けた柴田勝家が、甥の勝豊に築城させた平山城。別名：霞ケ城。現在は天守閣の一郭を残すのみだが、その二層三階の天守は、入母屋造りの屋形に回縁勾欄付きの望楼を乗せた初期天守の形式を伝えており、城郭建築史上の重要な遺構とされている。
越前松島水族館,〒913-0065 福井県坂井市三国町崎74-2-3,36.2526485,136.1466764,,越前松島水族館は、福井県坂井市に位置する「みて・ふれて・楽しく学べる」をテーマにした体感型の水族館です。日本海の魚を中心とした約350種類の魚をはじめ、アザラシやカワウソなど、多彩な海の生き物を展示しています。足元がシースルーの水槽「珊瑚の海」や、ペンギンたちが頭上を飛ぶ「水中トンネル」、夏は魚たちと一緒に泳げる「じゃぶじゃぶ海水プール」など、ユニークな展示が大好評！また、イルカショーや巨大タコとのふれあい、餌やり体験、ペンギンのおさんぽタイムなど、各種プログラムも充実しています。
一乗谷朝倉氏遺跡,〒910-2153 福井県福井市城戸ノ内町28-37,35.9936836,136.290679,,一乗谷にある国の重要文化財・特別史跡・特別名勝。遺跡は、戦国時代に朝倉氏五代が支配したといわれる城下町跡が、武家屋敷・寺院・町屋・職人屋敷など町並がほぼ完全な姿で発掘された大変貴重なもの。毎年8月には「越前朝倉万灯夜」「越前戦国まつり」を同時開催。火縄銃の迫力ある砲煙を見ることができる。夜には約15000個のキャンドルが灯され、幻想的な雰囲気に包まれる。
白山,石川県白山市尾口/白峰,35.7215167,139.7521715,http://www.kagahakusan.jp/,石川県白山市と岐阜県大野郡白川村に跨る、標高2702mの活火山。富士山、立山と並んで、日本三名山のひとつに数えられている。石川県・岐阜県・福井県それぞれに登山口があり、ハイシーズンは多くの登山客で賑わう。別当出合からスタートして御前峰山頂を目指すルートが定番。道中には、木道が整備された「白山弥陀ヶ原」があり、美しい高山植物が一面に広がる。手付かずの自然が残る白山は、2016年にはユネスコエコパークに拡張登録された。
あわら温泉,福井県あわら市あわら温泉,36.22377405,136.19299619886863,,明治16年に灌漑用の堀りぬき井戸から湧出し、開湯130年の歴史を誇る、北陸を代表する温泉地のひとつ。旅館ごとに源泉を持っているため、いろいろな湯ざわりを楽しむことができる。福井観光の基地として多くの浴客を集めている。
スキージャム勝山,〒911-0000 福井県勝山市170-70,36.070188349999995,136.555919711412,,
宇奈月温泉,〒938-0282 富山県黒部市宇奈月温泉,36.8155304,137.5841206,http://www.unazuki-onsen.com/,北アルプス黒部峡谷の入口にある、県下随一の温泉地、黒薙の源泉から引湯しており、湯量は豊富、大自然の美しさはもちろん味覚のすばらしさも魅力のひとつで、川魚や山菜、日本海の新鮮な海の幸も楽しむことができる。トロッコ電車などでの黒部峡谷探勝や、スキーなどの基地として利用されている。
